id,school_id,Number of Started Assigned Learning Activities,Number of Completed Assigned Learning Activities,Ratio of Completed Learning Activities to Assigned Learning Activities,Total Time in Completed Learning Activities,Average Time in Completed Learning Activities,Number of Exercise Activities,Number of Engagement Activities,Number of Comunication Activities,Number of Video Activities,Number of Game Activities,Number of Free Learning Activities,Number of Unique Free Learning Activities,Number of Started Learning Tracks,Number of Completed Learning Tracks,Total Time in Completed Learning Tracks,Average Time in Completed Learning Tracks,Number of Language Learning Tracks Started,Number of STEM Learning Tracks Started,Number of Music Learning Tracks Started,Number of Religion Learning Tracks Started,Number of Problems,Average Difficulty Rating,Average Fun Rating
35149dad-3872-4cbc-85a0-7a9793f2e2d8,16,2,1,1.0,0 days 00:06:30.944084,0 days 00:06:30.944084,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
0e1fb0b0-f100-4f4c-9914-124834449fb6,16,2,2,0.6666666666666666,0 days 00:18:09.199762,0 days 00:09:04.599881,0,1,0,1,0,0,0,1,0,,,1,0,0,0,0,3.0,1.0
dd095170-9582-44d6-92c8-fe83c64c1bb3,16,44,41,0.6507936507936508,2 days 02:28:49.276412,0 days 01:13:52.421375902,29,0,15,0,0,0,0,2,1,7 days 00:01:16.288000,7 days 00:01:16.288000,0,2,0,0,0,2.0,3.0
ca6ffe27-cb04-4e48-969f-7ba1252bc66b,16,6,4,0.2,0 days 00:32:10.904120,0 days 00:08:02.726030,2,2,0,2,0,0,0,2,0,,,2,0,0,0,0,1.0,4.0
c0cbbb4f-7eaa-448d-8905-df931a736d43,16,6,3,0.3,0 days 20:17:59.680535,0 days 06:45:59.893511666,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
78a7af85-4e69-44c1-9220-8549226694f5,16,4,2,0.2,0 days 00:00:00.385855,0 days 00:00:00.192927500,2,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
835a92b1-2c6d-4c24-a40c-c23aae2c3dd1,16,6,5,0.5,3 days 02:53:07.163624,0 days 14:58:37.432724800,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,5.0
4fe11774-b065-454e-996a-e406ff77e5ee,16,5,2,0.2,0 days 00:00:00.468162,0 days 00:00:00.234081,3,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
ae278dd0-db22-4611-9416-415357563524,16,6,5,0.5,3 days 23:28:10.766162,0 days 19:05:38.153232400,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,5.0
cf1b7aff-edb6-4ce3-bd5f-7830e7ae55eb,16,6,2,0.2,0 days 00:00:00.396766,0 days 00:00:00.198383,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
21b95171-30bd-4cef-a7f0-0d5aa5fb048b,16,1,1,0.3333333333333333,0 days 00:01:32.234681,0 days 00:01:32.234681,0,0,0,1,0,0,0,1,0,,,1,0,0,0,1,,
09cf443f-091a-4bd3-aaf7-6932477211bd,16,7,3,0.3,1 days 23:43:40.647772,0 days 15:54:33.549257333,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,1.0
f92b6f83-ba07-4076-b899-6b7521bbc232,16,7,5,0.5,5 days 02:56:11.585473,1 days 00:35:14.317094600,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.6666666666666665,4.0
2f69df7a-29ab-413e-99d1-ddbd66061acd,16,5,1,0.1,1 days 23:48:51.266176,1 days 23:48:51.266176,5,0,0,0,0,0,0,1,0,,,0,1,0,0,0,3.0,1.0
b9f6075a-91ea-4e0b-bf24-25e6c1da4fa4,16,7,3,0.3,0 days 00:00:00.609482,0 days 00:00:00.203160666,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
f90fd94f-60ec-4bf8-9324-5f19109c6034,16,7,4,0.4,1 days 00:11:34.370012,0 days 06:02:53.592503,5,0,2,0,0,0,0,1,0,,,0,1,0,0,1,2.5,3.5
91ff2f12-647c-45b1-afcb-e3f6ee399cbe,16,7,3,0.3,0 days 00:00:00.939084,0 days 00:00:00.313028,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
698a5c33-e6d0-401c-ac10-aeed9efdb3e6,16,5,3,0.3,4 days 00:21:20.760312,1 days 08:07:06.920104,5,0,0,0,0,0,0,1,0,,,0,1,0,0,0,2.6666666666666665,3.3333333333333335
6e67b49c-20db-4099-9b02-ea40a34a13f4,16,5,2,0.2,0 days 00:00:00.392313,0 days 00:00:00.196156500,3,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
31654f0f-4031-4364-a58e-b875a8172bc9,16,7,3,0.3,1 days 23:52:28.687391,0 days 15:57:29.562463666,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,3.0
9bc95d35-7164-48c2-82f4-d55c990f9d27,16,7,6,0.6,4 days 02:38:32.808335,0 days 16:26:25.468055833,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.25,3.5
34539bb3-4e04-48a3-9465-daf424f38957,16,11,11,0.55,0 days 01:02:27.806770,0 days 00:05:40.709706363,5,2,0,4,0,0,0,2,1,2 days 21:11:53.417000,2 days 21:11:53.417000,2,0,0,0,1,1.75,3.25
37abf3e0-2fc5-4509-957d-851afe92ad34,16,7,5,0.25,0 days 00:20:48.134936,0 days 00:04:09.626987200,2,2,0,3,0,0,0,2,0,,,2,0,0,0,0,2.0,4.0
71a85c46-86c4-4e73-beb2-551a10eb920a,16,7,5,0.25,0 days 00:39:25.995365,0 days 00:07:53.199073,2,2,0,3,0,0,0,2,0,,,2,0,0,0,0,2.3333333333333335,3.6666666666666665
033ac0b4-83fd-4b90-a92a-f6eaa3df230a,16,11,10,0.5,2 days 21:02:10.563407,0 days 06:54:13.056340700,5,2,0,4,0,1,1,2,1,2 days 20:54:08.422000,2 days 20:54:08.422000,2,0,0,0,0,2.0,4.0
32c9fb4d-edc4-49f8-9745-1dc3fed3d3ca,16,17,17,0.85,6 days 23:50:17.532852,0 days 09:52:22.207814823,8,3,0,6,0,0,0,2,1,2 days 21:19:37.728000,2 days 21:19:37.728000,2,0,0,0,0,1.9166666666666667,3.5
7e5f1ecf-de88-4138-b3e8-8b3ab5bf6417,16,12,12,0.6,6 days 23:53:39.023022,0 days 13:59:28.251918500,6,2,0,4,0,0,0,2,1,2 days 21:11:09.470000,2 days 21:11:09.470000,2,0,0,0,0,1.7777777777777777,3.5555555555555554
7dc39c45-0c25-49f4-a95a-854b0ccd3c8e,16,14,13,0.65,2 days 21:17:56.623087,0 days 05:19:50.509468230,6,3,0,5,0,0,0,2,1,2 days 21:11:51.287000,2 days 21:11:51.287000,2,0,0,0,0,1.9,4.5
9fb322b3-bc0b-4eb0-81f7-2ce05651c19c,16,10,10,0.5,7 days 00:02:38.741862,0 days 16:48:15.874186200,4,2,0,4,0,0,0,2,1,2 days 21:02:43.648000,2 days 21:02:43.648000,2,0,0,0,0,1.4285714285714286,4.714285714285714
351467c5-dd57-4c3e-9d4c-f8dad63948f3,16,19,19,0.95,0 days 00:41:54.959989,0 days 00:02:12.366315210,8,4,0,7,0,0,0,2,1,2 days 20:54:45.443000,2 days 20:54:45.443000,2,0,0,0,0,1.5384615384615385,4.153846153846154
a3d0acee-f62f-4ff9-9404-5ea3c12dc31e,16,8,7,0.7,4 days 02:35:44.665789,0 days 14:05:06.380827,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,4.5
5dd1ae92-ce8d-4e85-a2b1-9b0e4188565b,16,8,7,0.7,2 days 23:59:29.453689,0 days 10:17:04.207669857,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,5.0
2744ea95-9557-4ac2-a8fd-20f6d80568f8,16,9,8,0.4,2 days 20:58:17.981155,0 days 08:37:17.247644375,4,2,0,3,0,0,0,2,1,2 days 21:10:36.923000,2 days 21:10:36.923000,2,0,0,0,0,1.5,3.6666666666666665
df84f49e-0542-4088-9827-3b4d49f8d291,18,6,3,0.23076923076923078,0 days 00:06:37.662606,0 days 00:02:12.554202,3,1,1,0,1,2,2,3,0,,,1,2,0,0,0,,
72f4021a-2589-404c-a9b6-8d1d680a7b1e,18,7,4,0.3076923076923077,0 days 00:09:22.659494,0 days 00:02:20.664873500,4,1,1,0,1,9,8,3,0,,,1,2,0,0,0,3.0,2.0
44bbb287-771f-4833-b5d2-81b357cc8e2e,18,6,5,0.45454545454545453,0 days 00:17:39.295527,0 days 00:03:31.859105400,2,1,2,0,1,2,2,2,0,,,1,1,0,0,0,3.0,4.0
a3fc0c21-aed2-4e46-b25d-a848f85bd0dc,18,6,4,0.36363636363636365,0 days 00:33:58.724260,0 days 00:08:29.681065,4,1,1,0,0,6,2,2,0,,,1,1,0,0,0,3.0,4.0
18c13bb6-7c49-455d-bcab-3b14bc4fffa3,18,6,3,0.23076923076923078,0 days 00:10:13.297179,0 days 00:03:24.432393,3,1,1,0,1,2,2,3,0,,,1,2,0,0,0,3.0,4.0
9ff544ef-ea11-4f2c-9c39-7cd4c5426efb,18,2,1,1.0,0 days 00:13:11.521121,0 days 00:13:11.521121,1,1,0,0,0,5,1,2,1,0 days 00:00:15.932000,0 days 00:00:15.932000,1,0,0,0,0,,
88e5c7fc-093a-4473-b4f3-bcf2157c8c10,18,10,8,0.42105263157894735,0 days 00:18:37.686398,0 days 00:02:19.710799750,6,1,2,0,1,4,2,2,0,,,1,1,0,0,1,3.4,3.0
02882692-e491-49d6-b83e-181156a87a92,18,6,4,0.36363636363636365,0 days 00:07:15.176119,0 days 00:01:48.794029750,2,1,2,0,1,1,1,2,0,,,1,1,0,0,0,2.0,4.0
dfab8627-64cf-4317-8596-5c3bc26e94d4,18,4,2,0.6666666666666666,5 days 23:42:44.235801,2 days 23:51:22.117900500,2,1,0,0,1,3,2,2,0,,,1,1,0,0,0,3.0,4.0
da2bfd9a-41d9-45d4-9323-635d9b0b9d1e,18,2,1,1.0,0 days 00:09:12.675981,0 days 00:09:12.675981,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
e9065d96-2d6f-4be8-a1d1-e0cabf6fdeb4,18,4,3,0.3,0 days 00:07:44.746124,0 days 00:02:34.915374666,1,0,2,0,1,4,3,1,0,,,0,1,0,0,0,3.0,3.0
66953c0c-f70c-4c83-b302-5d8c96c8eb4d,18,2,2,2.0,0 days 00:14:36.732416,0 days 00:07:18.366208,1,1,0,0,0,2,2,1,0,,,1,0,0,0,1,,
784c9b22-a343-4e34-974d-abb48b4eff8f,18,2,1,1.0,0 days 00:14:26.016615,0 days 00:14:26.016615,1,1,0,0,0,2,2,1,0,,,1,0,0,0,0,,
59de39dc-2697-407d-b54f-05139353c0db,18,6,5,0.2631578947368421,0 days 00:19:29.660535,0 days 00:03:53.932107,2,1,2,0,1,4,3,3,0,,,1,1,0,0,0,2.5,3.5
79600e2e-9577-427e-8dd6-67a7d4b8b87e,18,2,1,1.0,0 days 00:04:50.628053,0 days 00:04:50.628053,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
fd6c5d24-abf4-41bf-9393-e2b328317542,18,6,4,0.36363636363636365,14 days 22:20:41.376298,3 days 17:35:10.344074500,4,1,1,0,0,0,0,2,0,,,1,1,0,0,0,2.5,3.5
24590949-5d20-42e4-b87a-8fa0b9c2ba76,18,3,1,0.05263157894736842,0 days 00:00:00.210573,0 days 00:00:00.210573,0,1,1,0,1,0,0,2,0,,,1,1,0,0,0,,
d08595c4-c6d1-46a0-8210-384411905da7,18,6,4,0.36363636363636365,0 days 00:13:15.256437,0 days 00:03:18.814109250,2,1,2,0,1,0,0,2,0,,,1,1,0,0,0,1.0,3.0
36bc7e93-567e-46ef-8216-24bc10418867,18,4,3,0.2727272727272727,0 days 00:45:55.641194,0 days 00:15:18.547064666,2,1,1,0,0,0,0,2,1,0 days 00:47:18.930000,0 days 00:47:18.930000,1,1,0,0,0,3.0,3.0
fcd6a154-bfb3-4881-8257-844f2a058345,18,5,3,0.2727272727272727,0 days 00:05:20.334108,0 days 00:01:46.778036,2,1,2,0,0,0,0,2,0,,,1,1,0,0,0,,
8a27a8fd-8e86-4011-beec-8d57f106c41e,18,4,2,0.10526315789473684,0 days 00:05:28.238425,0 days 00:02:44.119212500,1,1,1,0,1,0,0,2,0,,,1,1,0,0,0,,
c8382619-d403-4d4f-a9ac-8dbecf804a27,18,2,1,1.0,0 days 00:00:00.208557,0 days 00:00:00.208557,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
7bee74dd-7699-442b-86b4-378a620d02d8,18,2,2,2.0,0 days 00:00:00.406399,0 days 00:00:00.203199500,1,1,0,0,0,0,0,1,1,0 days 00:13:39.502000,0 days 00:13:39.502000,1,0,0,0,0,3.0,4.0
f18eec93-6ff3-497c-915e-4f2ba53bf930,18,6,4,0.36363636363636365,0 days 00:39:51.884345,0 days 00:09:57.971086250,4,1,1,0,0,0,0,2,0,,,1,1,0,0,0,3.0,4.0
773475b6-195e-4075-a439-0dd612f0e08b,18,2,0,0.0,,,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
239ad66c-1182-4891-84ff-7c18c2d2310d,18,2,2,2.0,0 days 00:00:00.432663,0 days 00:00:00.216331500,1,1,0,0,0,1,1,1,0,,,1,0,0,0,0,,
b436ba12-7d19-4628-9935-7ca71b9fba75,18,2,1,1.0,0 days 00:05:47.542997,0 days 00:05:47.542997,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
d102175f-0c6b-4919-b390-f2cdbdb726f1,18,9,6,0.46153846153846156,0 days 00:20:05.869708,0 days 00:03:20.978284666,4,1,2,0,2,9,8,3,2,0 days 00:48:02.923000,0 days 00:24:01.461500,1,2,0,0,0,3.3333333333333335,3.3333333333333335
e19e94be-bb00-4b6d-931c-c5816df72d0a,18,4,3,0.2727272727272727,14 days 22:05:10.560356,4 days 23:21:43.520118666,2,1,1,0,0,0,0,2,0,,,1,1,0,0,0,,
5eb8dacc-b5b9-4b25-b85a-423f40cac783,18,2,1,1.0,0 days 00:06:23.793714,0 days 00:06:23.793714,1,1,0,0,0,3,3,1,1,0 days 00:59:08.832000,0 days 00:59:08.832000,1,0,0,0,0,,
122be520-9e0a-4519-88f5-ec40db482ed8,22,1,0,0.0,,,1,0,0,0,0,3,3,1,0,,,0,0,0,0,0,,
237a848f-fc0a-40b8-9449-f09cd8ae302d,22,6,6,0.5,0 days 01:37:37.053393,0 days 00:16:16.175565500,5,1,0,0,0,0,0,1,0,,,0,0,0,0,0,,
c834620f-78fb-4fa2-a04a-7a4f6e31dc6a,33,8,7,0.5833333333333334,0 days 00:21:47.429141,0 days 00:03:06.775591571,3,3,0,2,0,0,0,1,0,,,0,0,0,0,0,,4.4
7531c126-7115-4873-872c-9d058dcb149c,33,5,4,0.3333333333333333,0 days 01:03:42.536450,0 days 00:15:55.634112500,3,1,0,1,0,0,0,1,0,,,0,0,0,0,0,,4.0
e57ac132-2278-4661-8013-29fe745bc845,33,7,7,0.5833333333333334,0 days 00:52:08.309500,0 days 00:07:26.901357142,4,3,0,0,0,0,0,1,0,,,0,0,0,0,0,,4.5
7e3b8323-8468-4a76-a3a2-154851220473,33,4,1,0.08333333333333333,0 days 00:00:57.861076,0 days 00:00:57.861076,3,0,0,1,0,0,0,1,0,,,0,0,0,0,0,,5.0
04ee049b-1acd-40de-933a-2e32c9b51e77,33,8,4,0.3333333333333333,0 days 00:12:05.104630,0 days 00:03:01.276157500,3,3,0,2,0,0,0,1,0,,,0,0,0,0,1,,4.666666666666667
9faed6ed-b057-4e64-aa5a-e42062cf88ef,33,9,9,0.75,0 days 02:26:59.364921,0 days 00:16:19.929435666,4,3,0,2,0,0,0,1,1,0 days 03:10:49.248000,0 days 03:10:49.248000,0,0,0,0,0,,4.428571428571429
0a08d878-c51d-4aaa-b7c6-ab06aa1ccdca,33,8,7,0.5833333333333334,0 days 00:54:54.717984,0 days 00:07:50.673997714,3,3,0,2,0,0,0,1,0,,,0,0,0,0,0,,4.8
f0c5de8d-21e3-4735-8734-e6d34c6052b5,33,8,7,0.5833333333333334,0 days 00:20:27.938935,0 days 00:02:55.419847857,3,3,0,2,0,0,0,1,0,,,0,0,0,0,0,,3.8
8f04ae7f-2281-44ab-b042-936c6446a9c9,33,9,8,0.6666666666666666,0 days 00:28:22.886959,0 days 00:03:32.860869875,4,3,0,2,0,0,0,1,0,,,0,0,0,0,0,,4.333333333333333
9627b14c-774f-4128-9a95-73ab04243e20,33,8,7,0.5833333333333334,0 days 00:18:12.637905,0 days 00:02:36.091129285,3,3,0,2,0,0,0,1,0,,,0,0,0,0,0,,4.4
83a7ce4b-4b54-4508-bbc6-7c63a1d5d7e1,33,5,4,0.3333333333333333,0 days 00:22:17.129802,0 days 00:05:34.282450500,3,1,0,1,0,0,0,1,0,,,0,0,0,0,0,,3.6666666666666665
6cf9e9ba-1296-4cd0-833f-f2c514401dfa,33,8,7,0.5833333333333334,0 days 00:22:27.352950,0 days 00:03:12.478992857,3,3,0,2,0,0,0,1,0,,,0,0,0,0,4,,3.5
5b958c99-06b1-4bf0-90ea-ace148a4f114,33,5,4,0.3333333333333333,0 days 00:57:40.396530,0 days 00:14:25.099132500,3,1,0,1,0,0,0,1,0,,,0,0,0,0,0,,4.0
df9ab7f7-a32f-44ca-b88a-9e004d3a8451,33,5,3,0.25,0 days 00:19:24.467881,0 days 00:06:28.155960333,3,1,0,1,0,0,0,1,0,,,0,0,0,0,0,,
6a13845a-5250-47d0-b4b1-36dd681cec8b,33,9,8,0.6666666666666666,0 days 00:48:11.084371,0 days 00:06:01.385546375,4,3,0,2,0,0,0,1,0,,,0,0,0,0,0,,3.6
c8e5f910-5683-4e5f-9c36-43a667b10212,33,7,6,0.5,0 days 00:14:30.038034,0 days 00:02:25.006339,3,2,0,2,0,0,0,1,0,,,0,0,0,0,0,,4.4
3f780b70-7690-4d0b-be17-ced37c91ed1a,33,8,7,0.5833333333333334,0 days 00:49:17.772145,0 days 00:07:02.538877857,3,3,0,2,0,0,0,1,0,,,0,0,0,0,0,,2.8
14bedf63-f7c3-45a0-8a7f-0a91f6574bd2,33,13,13,1.0833333333333333,0 days 00:28:30.246939,0 days 00:02:11.557456846,8,3,0,2,0,0,0,1,1,0 days 00:49:55.958000,0 days 00:49:55.958000,0,0,0,0,0,,2.6363636363636362
3687c6e5-e3e0-4c21-85e2-60913b2db04b,33,4,4,0.3333333333333333,0 days 01:58:33.804051,0 days 00:29:38.451012750,3,1,0,0,0,0,0,1,0,,,0,0,0,0,0,,3.6666666666666665
323e17c3-0381-4a6c-8a9b-2e6c8e67da43,33,7,5,0.4166666666666667,0 days 00:00:01.241737,0 days 00:00:00.248347400,3,3,0,1,0,0,0,1,0,,,0,0,0,0,1,,4.333333333333333
6d2f725d-fe63-4e10-b72b-b36bcbbfdbc4,33,8,7,0.5833333333333334,0 days 00:20:35.115801,0 days 00:02:56.445114428,3,3,0,2,0,0,0,1,0,,,0,0,0,0,0,,3.6
f0c26c6d-eca0-4716-b574-5048ef7630c7,33,10,9,0.75,0 days 00:20:19.807388,0 days 00:02:15.534154222,7,1,0,2,0,0,0,1,0,,,0,0,0,0,0,2.5,3.125
af068a83-2fac-4686-9486-9a8814846edf,33,4,2,0.14285714285714285,0 days 00:01:01.049652,0 days 00:00:30.524826,2,0,0,1,1,0,0,2,0,,,0,1,0,0,0,3.0,3.0
82244471-9bb2-425e-b33a-8397c6335928,33,11,10,0.8333333333333334,0 days 00:57:53.082643,0 days 00:05:47.308264300,4,3,0,4,0,0,0,1,0,,,0,0,0,0,0,,4.5
a8f902fd-44ca-455c-9e2f-90bdafd13e7b,33,5,5,0.4166666666666667,0 days 01:01:24.321501,0 days 00:12:16.864300200,3,1,0,1,0,0,0,1,0,,,0,0,0,0,0,,3.25
1043c922-68f0-4df1-84af-2e25d9d374ad,33,5,3,0.25,0 days 00:00:49.867187,0 days 00:00:16.622395666,3,1,0,1,0,0,0,1,0,,,0,0,0,0,0,,3.0
